ts_utc,ons_usd,usdtry,gram_altin_buy,gram_altin_sell,gram_has_buy,gram_has_sell,ceyrek_buy,ceyrek_sell,usd_buy,usd_sell
2026-08-11T23:25:15.492671+00:00,4424.10009765625,47.72990036010742,6699.69,6700.62,6666.19,6667.12,10727.65,10974.75,47.7064,47.7482
2026-08-12T00:08:10.582544+00:00,4429.5,47.74660110473633,6711.62,6712.51,6678.06,6678.95,10727.65,10974.75,47.7547,47.7601
2026-08-12T02:45:35.082545+00:00,4457.39990234375,47.745201110839844,,,,,,,,
2026-08-12T04:48:25.889787+00:00,4459.2001953125,47.75170135498047,6755.4,6756.23,6721.63,6722.45,10727.65,10974.75,47.7471,47.7652
2026-08-12T06:15:57.859564+00:00,4446.7001953125,47.752498626708984,6736.63,6737.52,6702.95,6703.83,10727.65,10974.75,47.753,47.7609
2026-08-12T07:59:28.403401+00:00,4468.60009765625,47.752601623535156,6767.54,6768.47,6733.71,6734.62,10727.65,10974.75,47.75,47.7644
2026-08-12T09:19:44.330529+00:00,4467.7001953125,47.756561279296875,6775.4,6776.33,6741.52,6742.45,10782.72,11031.06,47.7507,47.7642
2026-08-12T10:35:05.708278+00:00,4478.5,47.7494010925293,6785.69,6786.53,6751.76,6752.6,10817.97,11067.09,47.7555,47.7586
2026-08-12T11:30:45.598797+00:00,4469.89990234375,47.75279998779297,6779.07,6779.94,6745.17,6746.04,10811.86,11060.85,47.7541,47.7617
2026-08-12T12:32:36.245047+00:00,4465.2001953125,47.75709915161133,6793.02,6794.88,6759.06,6760.9,10804.18,11053.0,47.7532,47.7621
2026-08-12T14:06:38.678363+00:00,4488.7998046875,47.678001403808594,6798.59,6799.47,6764.6,6765.47,10856.38,11114.22,47.7541,47.761
2026-08-12T15:14:43.583109+00:00,4475.10009765625,47.75360107421875,6789.33,6790.17,6755.38,6756.22,10856.38,11114.22,47.7546,47.7604
2026-08-12T16:12:35.365878+00:00,4482.5,47.75339889526367,6788.0,6788.86,6754.06,6754.91,10856.38,11114.22,47.7516,47.763
2026-08-12T17:15:12.532109+00:00,4463.2998046875,47.75130081176758,6760.51,6761.4,6726.7,6727.59,10856.38,11114.22,47.7501,47.7593
2026-08-12T18:10:16.164369+00:00,4459.2001953125,47.7484016418457,6752.77,6753.71,6719.01,6719.94,10856.38,11114.22,47.7488,47.7596
2026-08-12T19:26:54.871670+00:00,4476.7998046875,47.74729919433594,6779.7,6780.67,6745.8,6746.77,10856.38,11114.22,47.7465,47.7564
2026-08-12T20:10:18.880761+00:00,4473.2998046875,47.75279998779297,6776.62,6777.61,6742.74,6743.72,10856.38,11114.22,47.754,47.7585
2026-08-12T21:04:01.425751+00:00,4467.7001953125,47.76020050048828,6769.73,6770.62,6735.88,6736.77,10856.38,11114.22,47.7488,47.7572
2026-08-12T22:03:12.230873+00:00,4469.0,47.74045181274414,6769.2,6770.09,6735.36,6736.24,10856.38,11114.22,47.6725,47.8495
2026-08-12T23:02:32.623516+00:00,4459.89990234375,47.74617004394531,6760.23,6761.18,6726.43,6727.38,10856.38,11114.22,47.7488,47.7747
2026-08-12T23:59:07.581698+00:00,4467.2001953125,47.757999420166016,6769.12,6769.93,6735.27,6736.08,10856.38,11114.22,47.7439,47.7801
2026-08-13T02:38:08.304271+00:00,4466.7001953125,47.76940155029297,6768.68,6769.57,6734.84,6735.73,10856.38,11114.22,47.7644,47.7819
2026-08-13T04:30:38.718090+00:00,4452.10009765625,47.76499938964844,6755.06,6755.95,6721.28,6722.17,10856.38,11114.22,47.7565,47.7887
2026-08-13T06:06:06.821098+00:00,4441.7998046875,47.77109909057617,6730.66,6731.49,6697.0,6697.83,10856.38,11114.22,47.7639,47.7825
2026-08-13T07:53:47.846372+00:00,4434.10009765625,47.77170181274414,6725.3,6726.1,6691.67,6692.47,10856.38,11114.22,47.7709,47.7792
2026-08-13T09:14:58.029657+00:00,4430.0,47.69499969482422,6721.15,6721.89,6687.54,6688.28,10856.38,11114.22,47.7722,47.7784
2026-08-13T10:31:02.235768+00:00,4442.5,47.770389556884766,6738.35,6739.14,6704.66,6705.44,10739.82,10987.2,47.7694,47.7807
2026-08-13T11:29:35.422485+00:00,4451.10009765625,47.77064895629883,6748.84,6749.72,6715.1,6715.97,10752.92,10998.29,47.7687,47.7809
2026-08-13T12:27:31.202126+00:00,4443.2998046875,47.77040100097656,6741.74,6742.47,6708.03,6708.76,10755.17,11000.59,47.7684,47.7815
2026-08-13T14:00:39.202604+00:00,4435.0,47.77159881591797,6715.42,6716.22,6681.84,6682.64,10717.73,10964.61,47.7683,47.782
2026-08-13T15:15:22.366344+00:00,4435.2998046875,47.769901275634766,6711.51,6712.25,6677.96,6678.69,10721.56,10968.53,47.7707,47.7793
2026-08-13T16:13:40.714809+00:00,4422.89990234375,47.761268615722656,6703.46,6704.26,6669.94,6670.74,10721.56,10968.53,47.77,47.7762
2026-08-13T17:16:04.517865+00:00,4424.89990234375,47.76959991455078,6713.94,6714.74,6680.37,6681.17,10721.56,10968.53,47.7673,47.7772
2026-08-13T18:28:06.115208+00:00,4418.7998046875,47.77009963989258,6699.47,6700.32,6665.97,6666.81,10721.56,10968.53,47.7659,47.7832
2026-08-13T19:36:45.341169+00:00,4407.2001953125,47.77009963989258,6683.41,6684.24,6649.99,6650.82,10721.56,10968.53,47.7706,47.7766
2026-08-13T20:21:20.538917+00:00,4405.89990234375,47.769901275634766,6681.11,6681.86,6647.7,6648.45,10721.56,10968.53,47.7715,47.7764
2026-08-13T21:22:07.999475+00:00,4407.10009765625,47.76390075683594,6691.3,6692.19,6657.84,6658.73,10721.56,10968.53,47.7848,47.8868
2026-08-13T22:11:37.349181+00:00,4409.2998046875,47.83679962158203,6692.78,6693.67,6659.32,6660.21,10721.56,10968.53,47.7478,47.9457
2026-08-13T23:04:08.462568+00:00,4411.7998046875,47.78139877319336,6697.58,6698.56,6664.09,6665.07,10721.56,10968.53,47.7621,47.9204
2026-08-13T23:59:42.769235+00:00,4417.2998046875,47.870601654052734,6712.26,6713.15,6678.7,6679.59,10721.56,10968.53,47.8806,47.8883
2026-08-14T02:36:42.934222+00:00,4371.60009765625,47.85369873046875,6640.65,6641.51,6605.13,6605.87,10721.56,10968.53,47.8781,47.8917
2026-08-14T04:28:55.916460+00:00,4382.10009765625,47.82699966430664,,,,,,,,
2026-08-14T06:00:37.579407+00:00,4381.39990234375,47.8754997253418,6671.21,6672.21,6637.86,6638.85,10721.56,10968.53,47.8729,47.8912
2026-08-14T07:51:04.352558+00:00,4393.60009765625,47.882999420166016,6681.27,6681.99,6647.86,6648.58,10721.56,10968.53,47.8829,47.8872
2026-08-14T09:09:19.598991+00:00,4405.10009765625,47.88159942626953,6693.94,6694.83,6660.47,6661.36,10721.56,10968.53,47.8804,47.8897
2026-08-14T10:17:10.641021+00:00,4414.39990234375,47.88100051879883,6703.36,6704.26,6669.85,6670.74,10692.8,10936.84,47.8813,47.888
2026-08-14T11:20:23.042770+00:00,4407.2998046875,47.88159942626953,6697.57,6698.42,6664.09,6664.93,10679.04,10925.07,47.8817,47.8877
2026-08-14T12:09:29.664728+00:00,4424.89990234375,47.881500244140625,6726.5,6727.21,6692.87,6693.58,10709.76,10954.18,47.8794,47.8899
2026-08-14T13:43:53.472982+00:00,4445.60009765625,47.874298095703125,6748.97,6749.85,6715.22,6716.1,10744.32,10989.5,47.8802,47.8885
2026-08-14T14:41:24.441596+00:00,4446.7998046875,47.879398345947266,6758.87,6759.83,6725.08,6726.03,10756.5,11001.95,47.8789,47.8903
2026-08-14T15:34:58.015618+00:00,4440.89990234375,47.8790397644043,6749.78,6750.52,6716.03,6716.77,10756.5,11001.95,47.8787,47.8906
2026-08-14T16:33:51.270017+00:00,4447.7998046875,47.8745002746582,6753.59,6754.45,6719.82,6720.68,10756.5,11001.95,47.8743,47.8832
2026-08-14T17:38:51.686364+00:00,4438.0,47.878501892089844,6741.59,6742.48,6707.88,6708.77,10756.5,11001.95,47.878,47.8865
2026-08-14T18:34:07.710113+00:00,4436.39990234375,47.87910079956055,6741.66,6742.58,6707.95,6708.87,10756.5,11001.95,47.8762,47.8897
2026-08-14T19:37:43.894014+00:00,4433.10009765625,47.87969970703125,6738.54,6739.25,6704.85,6705.56,10756.5,11001.95,47.8808,47.8878
2026-08-14T20:15:33.158230+00:00,4429.10009765625,47.879398345947266,,,,,,,,
2026-08-14T20:56:23.021028+00:00,4431.10009765625,47.876399993896484,6735.64,6736.56,6701.96,6702.88,10756.5,11001.95,47.8786,47.8873
2026-08-14T21:29:31.040304+00:00,4432.0,47.8605,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-14T21:53:02.168460+00:00,4432.0,47.87969970703125,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-14T22:25:23.317276+00:00,4432.0,47.87969970703125,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-14T22:51:05.203710+00:00,4432.0,47.87969970703125,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-14T23:23:49.875643+00:00,4432.0,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-14T23:49:15.290363+00:00,4432.0,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T01:20:54.610997+00:00,4432.0,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T02:34:11.067544+00:00,4432.0,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T03:23:33.333829+00:00,4432.0,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T04:04:28.497833+00:00,4432.0,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T04:48:06.216133+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T05:26:44.695630+00:00,4380.39990234375,47.87910079956055,,,,,,,,
2026-08-15T05:52:40.693281+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T06:41:13.572241+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T07:16:55.461792+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T07:53:33.063562+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T08:31:15.455174+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T09:02:45.581203+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T09:41:57.902937+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T10:00:31.784032+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T10:40:01.223522+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T10:59:29.469082+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T11:29:10.771921+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T11:49:57.052212+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T12:40:59.224068+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T13:18:09.815664+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T13:52:26.560584+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T14:24:22.637404+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T14:49:32.002257+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T15:22:52.895754+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T15:46:55.961728+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T16:26:42.218156+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T16:51:56.835586+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T17:22:19.917279+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T17:47:29.160262+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T18:32:25.430766+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T19:03:59.413861+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T19:34:41.880440+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T19:57:02.699359+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T20:29:47.999633+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T20:52:37.112122+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T21:23:08.082658+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T21:46:29.074473+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T22:24:22.459113+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T22:49:21.166353+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T23:22:09.221604+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-15T23:46:14.312247+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T01:25:47.446519+00:00,4380.39990234375,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T02:43:49.044727+00:00,4380.39990234375,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T03:34:45.982674+00:00,4380.39990234375,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T04:21:25.741472+00:00,4437.2998046875,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T05:00:57.751786+00:00,4437.2998046875,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T05:43:58.205757+00:00,4437.2998046875,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T06:13:54.400315+00:00,4437.2998046875,47.86050033569336,,,,,,,,
2026-08-16T07:02:52.071669+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T07:45:34.287747+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T08:32:10.121662+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T09:03:41.691508+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T09:42:51.549261+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T10:01:22.644171+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T10:40:50.367775+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T11:00:16.335004+00:00,,47.86050033569336,,,,,,,,
2026-08-16T11:29:32.291766+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T11:50:14.766244+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T12:42:25.159372+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T13:20:10.055993+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T13:53:37.723967+00:00,4376.71,47.86050033569336,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T14:25:02.167691+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T14:49:50.182999+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T15:23:49.042414+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T15:47:37.173074+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T16:27:50.623777+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T16:53:35.788258+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T17:21:22.854331+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T17:46:31.743671+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T18:31:57.548280+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T19:03:03.415880+00:00,4376.71,47.87910079956055,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T19:33:59.796841+00:00,4376.71,47.751800537109375,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T19:55:43.360299+00:00,4376.71,47.751800537109375,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T20:26:15.668055+00:00,4376.71,47.751800537109375,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T20:49:37.557965+00:00,4376.71,47.751800537109375,6736.33,6737.19,6702.65,6703.51,10756.5,11001.95,47.8422,47.9147
2026-08-16T21:22:03.580226+00:00,4376.67,47.85430145263672,6729.89,6730.69,6696.24,6697.04,10673.88,10919.78,47.7455,47.9199
2026-08-16T21:45:48.772243+00:00,4376.67,47.85430145263672,6732.31,6733.11,6698.65,6699.45,10673.88,10919.78,47.8165,47.8833
2026-08-16T22:23:26.381478+00:00,4376.07,47.85160827636719,6733.09,6734.05,6699.43,6700.38,10673.88,10919.78,47.8473,47.8789
2026-08-16T22:47:51.920461+00:00,4377.9,47.85213088989258,6735.94,6736.88,6702.26,6703.19,10673.88,10919.78,47.8554,47.871
2026-08-16T23:21:37.997495+00:00,4379.86,47.844669342041016,6738.78,6739.64,6705.08,6705.94,10673.88,10919.78,47.8524,47.8704
2026-08-16T23:45:42.903086+00:00,4368.88,47.84812927246094,6721.87,6722.75,6688.27,6689.14,10673.88,10919.78,47.8522,47.8709
2026-08-17T01:23:01.979193+00:00,4410.12,47.8932991027832,6790.37,6791.35,6756.41,6757.39,10673.88,10919.78,47.8949,47.9005
2026-08-17T02:42:46.234342+00:00,,47.89419937133789,,,,,,,,
2026-08-17T03:34:37.230761+00:00,,47.89739990234375,,,,,,,,
2026-08-17T04:26:21.979212+00:00,4398.68,47.891300201416016,6772.46,6773.38,6738.59,6739.51,10673.88,10919.78,47.8825,47.908
2026-08-17T05:09:59.297059+00:00,,47.89339828491211,,,,,,,,
2026-08-17T05:51:10.015611+00:00,4395.83,47.88650131225586,6768.32,6769.26,6734.48,6735.41,10673.88,10919.78,47.8818,47.9124
2026-08-17T06:59:21.840887+00:00,4396.19,47.89976119995117,6769.53,6770.44,6735.69,6736.59,10673.88,10919.78,47.8951,47.9081
2026-08-17T07:57:32.058164+00:00,4409.78,47.81700134277344,6790.39,6791.34,6756.44,6757.39,10673.88,10919.78,47.8999,47.903
2026-08-17T08:53:39.782572+00:00,4396.62,47.81399917602539,6769.9,6770.77,6736.05,6736.91,10673.88,10919.78,47.8939,47.905
2026-08-17T09:44:03.521275+00:00,4398.34,47.895301818847656,6772.72,6773.49,6738.86,6739.63,10778.63,11026.88,47.8947,47.9049
2026-08-17T10:16:36.721182+00:00,4396.29,47.89556121826172,6769.51,6770.45,6735.66,6736.6,10776.11,11022.0,47.895,47.9057
2026-08-17T10:57:27.344783+00:00,4398.74,47.89630126953125,6773.38,6774.31,6739.52,6740.43,10777.7,11025.93,47.8936,47.9086
2026-08-17T11:33:05.694529+00:00,4403.93,47.89659881591797,6781.51,6782.38,6747.6,6748.47,10779.96,11025.93,47.897,47.9064
2026-08-17T12:00:04.636888+00:00,,47.90113830566406,,,,,,,,
2026-08-17T13:01:08.287781+00:00,4385.41,47.89899826049805,6752.93,6753.87,6719.17,6720.1,10728.34,10973.17,47.8976,47.9059
2026-08-17T13:53:27.538447+00:00,4387.04,47.89400100708008,6755.47,6756.41,6721.69,6722.63,10717.77,10962.37,47.8961,47.9078
2026-08-17T14:30:11.213837+00:00,4418.95,47.897300720214844,6804.76,6805.61,6770.74,6771.58,10754.62,11000.04,47.8964,47.9083
2026-08-17T14:56:35.525230+00:00,4418.97,47.89889907836914,6804.79,6805.63,6770.76,6771.6,10754.62,11000.04,47.8966,47.908
2026-08-17T15:30:29.081265+00:00,4425.81,47.897518157958984,6815.18,6816.15,6781.1,6782.06,10754.62,11000.04,47.8955,47.9088
2026-08-17T15:59:50.980722+00:00,4419.81,47.897071838378906,6805.97,6806.78,6771.94,6772.75,10754.62,11000.04,47.8944,47.9083
2026-08-17T16:38:20.707061+00:00,4424.94,47.89849853515625,6813.9,6814.84,6779.83,6780.77,10754.62,11000.04,47.8945,47.909
2026-08-17T17:04:13.112236+00:00,4424.7,47.89720153808594,6813.41,6814.38,6779.34,6780.31,10754.62,11000.04,47.8947,47.9088
2026-08-17T17:45:05.111274+00:00,,47.89680099487305,,,,,,,,
2026-08-17T18:15:17.891970+00:00,4414.17,47.89516830444336,6796.99,6797.72,6763.01,6763.73,10754.62,11000.04,47.8906,47.9101
2026-08-17T19:02:02.337093+00:00,4406.79,47.893131256103516,6785.49,6786.35,6751.56,6752.42,10754.62,11000.04,47.8934,47.9038
2026-08-17T19:42:41.162001+00:00,4414.82,47.893558502197266,6797.72,6798.6,6763.73,6764.6,10754.62,11000.04,47.891,47.9045
2026-08-17T20:02:10.434579+00:00,4420.37,47.886470794677734,6806.48,6807.28,6772.44,6773.24,10754.62,11000.04,47.8922,47.9045
2026-08-17T20:44:31.511011+00:00,4415.41,47.894798278808594,6798.71,6799.59,6764.72,6765.59,10754.62,11000.04,47.8943,47.9027
2026-08-17T21:10:38.789960+00:00,4417.03,47.895301818847656,6803.7,6804.59,6769.68,6770.57,10754.62,11000.04,47.8945,47.9303
2026-08-17T21:42:12.751436+00:00,4417.03,47.89149856567383,6802.48,6803.37,6768.46,6769.35,10754.62,11000.04,47.8023,48.0125
2026-08-17T22:01:41.865895+00:00,4419.41,47.90230178833008,6805.99,6807.05,6771.96,6773.01,10754.62,11000.04,47.8332,47.9818
2026-08-17T22:42:00.615614+00:00,4413.11,47.902801513671875,6796.22,6797.27,6762.24,6763.28,10754.62,11000.04,47.8935,47.9204
2026-08-17T23:01:24.169954+00:00,4412.03,47.88779830932617,6794.67,6795.59,6760.69,6761.61,10754.62,11000.04,47.8917,47.922
2026-08-17T23:37:16.514290+00:00,4420.6,47.89189910888672,6807.62,6808.59,6773.58,6774.55,10754.62,11000.04,47.897,47.9176
2026-08-17T23:59:03.760144+00:00,4422.93,47.82529830932617,6811.42,6812.41,6777.37,6778.35,10754.62,11000.04,47.8903,47.9232
2026-08-18T01:44:57.331170+00:00,4425.43,47.903900146484375,6816.53,6817.27,6782.45,6783.18,10754.62,11000.04,47.9021,47.9262
2026-08-18T02:43:11.888596+00:00,4403.32,47.91310119628906,6782.14,6783.13,6748.23,6749.21,10754.62,11000.04,47.9048,47.9205
2026-08-18T03:29:57.383306+00:00,4401.67,47.909698486328125,6780.35,6781.24,6746.44,6747.33,10754.62,11000.04,47.9099,47.9272
2026-08-18T04:17:32.838837+00:00,4392.56,47.91379928588867,6766.55,6767.44,6732.72,6733.61,10754.62,11000.04,47.9113,47.9297
2026-08-18T05:02:48.582339+00:00,4393.84,47.909000396728516,6768.33,6769.24,6734.49,6735.39,10754.62,11000.04,47.9014,47.9334
2026-08-18T05:45:35.091270+00:00,4393.51,47.908199310302734,6767.89,6768.8,6734.05,6734.96,10754.62,11000.04,47.9049,47.9334
2026-08-18T06:46:32.629422+00:00,4398.16,47.91469955444336,6775.08,6776.02,6741.2,6742.14,10754.62,11000.04,47.9131,47.9252
2026-08-18T07:39:46.878810+00:00,4402.96,47.91600036621094,6782.52,6783.49,6748.6,6749.57,10754.62,11000.04,47.9149,47.9252
2026-08-18T08:15:36.559494+00:00,4393.89,47.91579818725586,6768.58,6769.59,6734.74,6735.74,10754.62,11000.04,47.9144,47.9267
2026-08-18T09:03:38.500098+00:00,4393.69,47.91559982299805,6768.37,6769.25,6734.53,6735.4,10754.62,11000.04,47.9142,47.9265
2026-08-18T09:48:32.540654+00:00,4389.03,47.91640090942383,6761.2,6762.11,6727.4,6728.3,10763.93,11009.57,47.9156,47.9249
2026-08-18T10:30:31.831338+00:00,4392.41,47.91669845581055,6766.46,6767.31,6732.63,6733.47,10772.28,11018.1,47.9149,47.9262
2026-08-18T11:03:03.596846+00:00,4398.01,47.91550064086914,6775.06,6775.92,6741.18,6742.04,10779.99,11025.99,47.917,47.924
